price_czk,district,size_m2,room_count,has_separate_kitchen,floor_number,total_floors,building_type,condition,ownership,furnished,elevator,has_balcony,has_terrace,has_cellar,has_parking
22000,Praha 5,29,1,False,4,,Cihlová,Novostavba,Osobní,Yes,Yes,False,False,False,True
69900,Praha 8,138,4,False,4,,Cihlová,Novostavba,Osobní,Partially,Yes,False,True,False,True
26900,Praha 2,58,2,False,5,,Cihlová,Velmi dobrý,Osobní,Unknown,Yes,False,False,True,False
25000,Praha 5,65,2,False,3,,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,False,True,False,False
19900,Praha 2,42,2,False,4,7.0,Cihlová,Velmi dobrý,Osobní,No,Yes,False,False,False,False
31000,Praha 6,79,3,False,2,,Smíšená,Velmi dobrý,Osobní,No,Yes,True,False,False,True
19000,Praha 10,58,3,True,4,7.0,Cihlová,Po rekonstrukci,Osobní,Partially,Yes,False,False,True,False
60600,Praha 2,107,3,False,5,5.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,True,False,False,False
35000,Praha 3,61,3,False,4,,Cihlová,Po rekonstrukci,Osobní,Yes,Yes,False,False,False,False
26000,Praha 5,79,4,True,2,6.0,Panelová,Velmi dobrý,Družstevní,Partially,Yes,False,False,True,False
26500,Praha 6,60,2,False,1,,Smíšená,Velmi dobrý,Osobní,Unknown,Yes,False,True,False,True
45900,Praha 7,91,3,False,4,,Smíšená,Novostavba,Osobní,Yes,Yes,True,False,False,True
29700,Praha 7,45,2,False,3,,Smíšená,Po rekonstrukci,Osobní,Yes,Yes,False,False,False,False
46900,Praha 3,72,3,False,2,,Smíšená,Novostavba,Osobní,Yes,Yes,True,False,False,True
42750,Praha 7,63,3,False,2,,Smíšená,Novostavba,Osobní,Yes,Yes,False,False,False,True
35600,Praha 7,61,2,False,2,,Smíšená,Novostavba,Osobní,Yes,Yes,True,False,False,True
24000,Praha 3,48,2,False,5,5.0,Cihlová,Po rekonstrukci,Osobní,Unknown,No,False,False,False,False
26000,Praha 9,60,2,False,4,10.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,True,False,True,False
22000,Praha 4,46,2,False,7,8.0,Panelová,Po rekonstrukci,Osobní,Partially,Yes,False,False,True,True
28000,Praha 1,74,2,False,5,,Cihlová,Velmi dobrý,Osobní,No,No,False,False,False,False
19000,Praha 3,36,1,False,2,,Smíšená,Novostavba,Osobní,Unknown,Unknown,False,False,True,False
16000,Praha 5,35,1,False,3,5.0,Smíšená,Po rekonstrukci,Osobní,Yes,Unknown,False,False,False,True
35000,Praha 5,87,3,False,4,6.0,Cihlová,Po rekonstrukci,Osobní,Partially,Yes,True,True,True,False
23000,Praha 5,25,1,False,1,5.0,Cihlová,Po rekonstrukci,Osobní,Unknown,Unknown,False,False,False,False
30000,Praha 10,67,2,False,7,11.0,Smíšená,Novostavba,Osobní,Yes,Yes,True,True,True,True
69000,Praha 5,147,4,False,3,,Cihlová,Novostavba,Osobní,Partially,Yes,True,False,False,True
17000,Praha 10,30,1,False,6,6.0,Cihlová,Novostavba,Osobní,Partially,Yes,False,True,False,True
25000,Praha 7,54,2,False,5,,Smíšená,Velmi dobrý,Osobní,No,Yes,False,False,True,False
17900,Praha 6,27,1,False,2,3.0,Cihlová,Po rekonstrukci,Osobní,No,No,False,False,True,False
27500,Praha 2,54,3,True,1,,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,True,False,False
26000,Praha 6,42,2,False,5,6.0,Cihlová,Po rekonstrukci,Osobní,Partially,Yes,True,False,False,False
24000,Praha 3,56,2,False,2,5.0,Cihlová,Velmi dobrý,Osobní,No,Yes,False,False,True,False
26000,Praha 7,46,2,False,1,9.0,Cihlová,Po rekonstrukci,Osobní,Partially,Yes,False,False,False,False
29000,Praha 1,46,2,False,4,8.0,Cihlová,Novostavba,Osobní,Yes,Yes,False,False,False,False
13000,Praha 10,28,1,False,2,3.0,Cihlová,Novostavba,Osobní,Partially,No,True,False,True,False
21500,Praha 9,47,2,False,3,,Cihlová,Novostavba,Osobní,Unknown,Yes,False,True,False,True
19000,Praha 9,53,3,True,5,5.0,Cihlová,Po rekonstrukci,Osobní,Yes,Yes,True,False,False,False
19500,Praha 5,50,2,False,5,7.0,Montovaná,Novostavba,Osobní,Partially,Unknown,False,True,False,False
21000,Praha 4,58,3,True,3,5.0,Cihlová,Po rekonstrukci,Osobní,Unknown,Unknown,True,False,False,False
27990,Praha 4,87,3,False,6,,Cihlová,Velmi dobrý,Osobní,Partially,Yes,True,False,True,False
16990,Praha 5,28,1,False,2,5.0,Cihlová,Dobrý,Osobní,Yes,Yes,False,False,False,False
16000,Praha 5,31,2,True,3,4.0,Cihlová,Velmi dobrý,Osobní,Yes,No,False,False,False,False
24000,Praha 3,50,2,False,5,5.0,Cihlová,Novostavba,Osobní,Unknown,Unknown,False,False,False,False
17000,Praha 3,24,1,False,1,,Cihlová,Po rekonstrukci,Osobní,No,No,False,True,True,False
19900,Praha 4,25,1,False,2,,Cihlová,Po rekonstrukci,Osobní,Unknown,No,False,False,False,False
20000,Praha 4,50,2,False,3,1.0,Cihlová,Velmi dobrý,Osobní,No,Yes,False,False,False,False
22000,Praha 9,52,2,False,2,4.0,Smíšená,Velmi dobrý,Osobní,Yes,Yes,False,False,False,True
23000,Praha 4,75,4,True,3,9.0,Panelová,Dobrý,Osobní,Partially,Yes,True,False,True,False
22500,Praha 9,57,3,True,2,5.0,Cihlová,Velmi dobrý,Osobní,No,Yes,True,False,True,False
18900,Praha 10,38,2,False,5,,Cihlová,Po rekonstrukci,Osobní,Unknown,Unknown,False,False,True,False
15500,Praha 4,22,1,False,3,6.0,Cihlová,Novostavba,Osobní,Partially,Yes,False,False,True,False
40000,Praha 1,93,5,True,1,7.0,Cihlová,Velmi dobrý,Osobní,Partially,Unknown,False,False,False,False
16500,Praha 9,25,1,False,3,,Skeletová,Velmi dobrý,Osobní,No,Yes,False,False,True,False
20700,Praha 4,38,2,False,1,7.0,Smíšená,Velmi dobrý,Osobní,Yes,Unknown,False,False,False,False
29000,Praha 2,75,3,False,6,7.0,Smíšená,Velmi dobrý,Osobní,Yes,Yes,False,False,False,False
43000,Praha 4,75,3,False,3,4.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,True,False,True,False
18700,Praha 8,29,1,False,1,8.0,Panelová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,False
31000,Praha 3,49,2,False,3,6.0,Smíšená,Velmi dobrý,Osobní,Yes,Yes,True,False,False,False
30000,Praha 1,69,3,False,4,7.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,False
37000,Praha 6,88,3,False,4,5.0,Skeletová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,False
14900,Praha 3,26,2,True,1,,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,False,False,False,False
64800,Praha 3,95,3,False,2,,Cihlová,Velmi dobrý,Osobní,Yes,No,False,False,False,True
17500,Praha 9,50,2,True,1,,Cihlová,Dobrý,Osobní,Partially,Unknown,False,False,False,False
16500,Praha 4,29,1,False,1,,Cihlová,Po rekonstrukci,Osobní,Partially,Yes,False,False,False,False
46056,Praha 2,96,3,False,2,5.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,False
26664,Praha 2,49,1,False,4,6.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,True,False,False,False
85000,Praha 2,134,4,False,2,5.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,True,True,True,True
79000,Praha 1,170,5,True,3,5.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,False,True,False,False
13000,Praha 10,26,1,False,3,,Cihlová,Dobrý,Osobní,Unknown,Yes,False,False,True,False
65000,Praha 1,130,4,False,3,,Cihlová,Velmi dobrý,Osobní,Partially,Yes,False,False,True,True
17000,Praha 7,27,1,False,1,6.0,Cihlová,Dobrý,Osobní,Yes,Yes,False,False,True,False
17700,Praha 6,33,1,False,1,,Smíšená,Velmi dobrý,Osobní,Unknown,Yes,False,False,False,True
33000,Praha 4,84,3,False,4,5.0,Smíšená,Novostavba,Osobní,Yes,Yes,False,True,True,True
21500,Praha 6,57,3,True,2,,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,False,False,False,False
21500,Praha 10,53,2,False,3,8.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,True,False,False,True
68000,Praha 1,110,4,True,3,5.0,Cihlová,Velmi dobrý,Osobní,Yes,No,False,False,False,False
88840,Praha 3,156,3,False,6,6.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,True
49280,Praha 3,60,2,False,6,6.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,True,False,True
32200,Praha 3,59,2,False,3,9.0,Cihlová,Novostavba,Osobní,No,Yes,True,False,True,True
33900,Praha 3,63,1,False,3,9.0,Cihlová,Novostavba,Osobní,Yes,Yes,True,False,True,True
43300,Praha 3,80,3,False,4,9.0,Cihlová,Novostavba,Osobní,No,Yes,True,False,True,True
29700,Praha 3,52,2,False,5,9.0,Cihlová,Novostavba,Osobní,No,Yes,True,False,True,True
30500,Praha 3,81,4,True,4,7.0,Cihlová,Po rekonstrukci,Osobní,Partially,Yes,False,False,False,False
23000,Praha 8,53,2,False,5,7.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,True,False,False,False
29400,Praha 3,53,2,False,3,9.0,Cihlová,Novostavba,Osobní,No,Yes,True,False,True,True
23000,Praha 6,44,2,False,6,5.0,Skeletová,Novostavba,Družstevní,Unknown,Yes,False,True,True,True
50000,Praha 5,107,3,False,2,,Cihlová,Velmi dobrý,Osobní,No,Yes,True,True,True,True
27000,Praha 7,44,2,False,6,6.0,Cihlová,Po rekonstrukci,Osobní,Yes,Yes,True,False,True,False
28000,Praha 5,47,2,False,6,7.0,Cihlová,Novostavba,Osobní,Yes,Yes,True,True,True,True
44900,Praha 8,106,4,False,2,6.0,Cihlová,Novostavba,Osobní,Yes,Yes,False,True,True,True
57000,Praha 1,77,2,False,1,6.0,Cihlová,Novostavba,Osobní,Yes,Yes,False,False,True,True
68000,Praha 2,170,4,False,1,2.0,Cihlová,Velmi dobrý,Osobní,No,No,False,True,False,True
27000,Praha 9,43,2,False,7,8.0,Cihlová,Velmi dobrý,Osobní,No,Yes,False,True,True,True
60000,Praha 1,104,3,False,2,,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,False,False,False,False
32900,Praha 5,53,2,False,2,,Smíšená,Novostavba,Osobní,Yes,Yes,False,False,True,False
39900,Praha 2,98,3,False,7,8.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,True,False,False,False
25000,Praha 10,56,2,False,2,18.0,Smíšená,Novostavba,Osobní,No,Yes,False,False,True,True
30000,Praha 10,93,5,True,10,10.0,Panelová,Velmi dobrý,Osobní,Partially,Yes,False,False,True,False
25000,Praha 8,70,2,False,1,,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,False,False,False,True
21500,Praha 10,48,2,False,3,,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,True,False,True,True
129000,Praha 1,184,5,True,5,5.0,Kamenná,Velmi dobrý,Osobní,Yes,Yes,True,False,False,False
17500,Praha 10,38,1,False,3,5.0,Cihlová,Velmi dobrý,Osobní,No,Unknown,False,False,False,False
17000,Praha 9,26,1,False,1,,Smíšená,Velmi dobrý,Osobní,Unknown,Unknown,False,False,False,False
18000,Praha 9,24,1,False,5,,Smíšená,Velmi dobrý,Osobní,Unknown,Unknown,False,False,False,False
85000,Praha 1,192,3,False,5,,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,False
51000,Praha 1,69,2,False,1,6.0,Cihlová,Novostavba,Osobní,Yes,Yes,False,False,True,True
35300,Praha 8,48,2,False,6,,Smíšená,Novostavba,Osobní,Yes,Yes,False,False,True,False
29990,Praha 7,67,2,False,4,8.0,Cihlová,Po rekonstrukci,Osobní,Partially,Yes,False,False,False,False
31990,Praha 7,73,3,False,2,8.0,Cihlová,Po rekonstrukci,Osobní,Partially,Yes,False,False,False,False
37100,Praha 5,71,2,False,4,,Smíšená,Novostavba,Osobní,Yes,Yes,True,False,True,False
22500,Praha 3,54,2,False,3,5.0,Cihlová,Velmi dobrý,Osobní,No,Yes,False,False,False,False
55000,Praha 8,191,5,False,1,3.0,Cihlová,Novostavba,Osobní,Unknown,No,False,False,False,False
29900,Praha 5,90,4,False,7,,Panelová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,False
29900,Praha 8,45,2,False,2,6.0,Cihlová,Po rekonstrukci,Osobní,Yes,Yes,False,False,False,False
125000,Praha 2,250,5,False,8,8.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,True,False,False
44999,Praha 2,113,4,True,3,6.0,Cihlová,Po rekonstrukci,Osobní,Partially,Yes,False,False,True,False
17999,Praha 8,44,2,False,4,13.0,Panelová,Po rekonstrukci,Osobní,Yes,Yes,False,False,True,False
18000,Praha 6,28,1,False,1,3.0,Cihlová,Po rekonstrukci,Osobní,No,No,False,False,True,False
28000,Praha 10,68,2,False,2,5.0,Smíšená,Velmi dobrý,Osobní,Unknown,Yes,False,False,False,False
29386,Praha 1,71,2,False,4,6.0,Cihlová,Velmi dobrý,Osobní,Unknown,Yes,False,False,False,False
19000,Praha 4,45,2,False,1,5.0,Cihlová,Dobrý,Osobní,Unknown,Unknown,False,False,True,False
19900,Praha 9,60,2,False,3,4.0,Cihlová,Novostavba,Osobní,Unknown,Unknown,False,False,True,False
22000,Praha 5,48,2,True,6,12.0,Panelová,Velmi dobrý,Osobní,Unknown,Yes,False,False,True,False
32500,Praha 5,53,2,False,3,,Smíšená,Novostavba,Osobní,Yes,Yes,False,False,True,False
33000,Praha 5,53,2,False,2,,Smíšená,Novostavba,Osobní,Yes,Yes,False,False,True,False
125000,Praha 5,265,6,True,6,7.0,Cihlová,Velmi dobrý,Osobní,No,Yes,True,True,True,False
75000,Praha 1,221,4,False,4,4.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,False
90000,Praha 1,178,5,True,3,4.0,Smíšená,Velmi dobrý,Osobní,No,Yes,True,True,False,False
24000,Praha 5,71,2,False,8,21.0,Skeletová,Novostavba,Osobní,No,Yes,False,True,True,False
19900,Praha 5,49,2,True,4,,Cihlová,Dobrý,Osobní,Yes,Unknown,False,False,True,False
28000,Praha 9,53,2,False,2,7.0,Cihlová,Novostavba,Osobní,Yes,Yes,False,False,True,False
18400,Praha 9,31,2,False,8,8.0,Panelová,Velmi dobrý,Osobní,Partially,Yes,True,False,True,False
42000,Praha 2,92,4,True,6,5.0,Smíšená,Velmi dobrý,Osobní,Yes,Yes,False,True,False,False
40000,Praha 2,85,3,False,5,6.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,True
40000,Praha 2,85,3,False,4,5.0,Cihlová,Po rekonstrukci,Osobní,Yes,Yes,False,False,False,True
42000,Praha 2,100,4,True,6,6.0,Cihlová,Po rekonstrukci,Osobní,Unknown,Unknown,False,True,False,False
43000,Praha 4,139,5,True,5,6.0,Skeletová,Velmi dobrý,Družstevní,Unknown,Yes,False,True,False,False
19900,Praha 9,32,1,False,2,4.0,Smíšená,Velmi dobrý,Osobní,Unknown,Yes,False,True,False,False
16990,Praha 5,31,1,False,2,4.0,Skeletová,Velmi dobrý,Osobní,No,Yes,True,False,False,False
36000,Praha 9,78,3,False,1,6.0,Skeletová,Novostavba,Družstevní,Unknown,Unknown,False,False,False,False
22000,Praha 5,80,3,True,3,4.0,Cihlová,Dobrý,Osobní,Unknown,Unknown,False,False,False,False
19000,Praha 10,22,1,False,4,5.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,False
23000,Praha 5,50,2,False,1,3.0,Cihlová,Velmi dobrý,Osobní,No,Unknown,False,True,False,False
32000,Praha 2,83,3,True,3,5.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,True,False
16000,Praha 5,32,1,False,2,8.0,Cihlová,Velmi dobrý,Osobní,Unknown,Yes,False,False,False,False
17000,Praha 9,31,1,False,2,5.0,Skeletová,Novostavba,Osobní,Partially,Yes,True,False,True,False
13000,Praha 4,30,1,False,5,5.0,Cihlová,Po rekonstrukci,Osobní,Unknown,Unknown,False,False,False,False
35000,Praha 6,96,3,False,6,6.0,Cihlová,Dobrý,Družstevní,Unknown,Unknown,False,False,False,False
23500,Praha 10,63,2,False,3,5.0,Cihlová,Velmi dobrý,Osobní,Partially,Unknown,False,False,False,False
34000,Praha 2,80,4,True,4,5.0,Cihlová,Velmi dobrý,Osobní,No,Unknown,False,False,False,False
25000,Praha 10,50,2,False,3,5.0,Cihlová,Velmi dobrý,Osobní,Yes,Unknown,True,False,True,False
19500,Praha 4,60,3,True,4,6.0,Cihlová,Po rekonstrukci,Osobní,No,Yes,False,False,False,False
23000,Praha 10,48,2,False,3,3.0,Cihlová,Po rekonstrukci,Státní/obecní,Yes,No,True,False,False,False
125000,Praha 5,235,6,True,5,6.0,Smíšená,Velmi dobrý,Osobní,Partially,Yes,False,True,True,True
62500,Praha 1,186,5,True,4,5.0,Smíšená,Velmi dobrý,Osobní,No,Yes,False,False,False,True
14000,Praha 3,26,1,False,3,6.0,Cihlová,Velmi dobrý,Osobní,Partially,No,False,False,False,False
22500,Praha 4,75,3,False,2,2.0,Cihlová,Po rekonstrukci,Osobní,Yes,No,False,True,False,False
30000,Praha 6,43,2,False,3,,Smíšená,Velmi dobrý,Osobní,Yes,Yes,False,True,False,True
34500,Praha 5,75,2,False,3,5.0,Cihlová,Novostavba,Osobní,Partially,Yes,True,False,False,True
40000,Praha 1,110,3,False,5,5.0,Smíšená,Velmi dobrý,Osobní,Yes,Yes,True,False,False,False
49280,Praha 3,60,2,False,6,6.0,Smíšená,Velmi dobrý,Osobní,No,Yes,True,True,False,True
20500,Praha 10,45,2,False,5,6.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,False
17000,Praha 4,29,1,False,1,3.0,Cihlová,Velmi dobrý,Osobní,Yes,Unknown,False,False,False,False
18500,Praha 9,46,2,False,2,5.0,Cihlová,Novostavba,Osobní,Partially,Yes,False,False,False,False
89800,Praha 3,156,3,False,6,6.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,True
42000,Praha 2,110,3,False,6,,Smíšená,Velmi dobrý,Osobní,Yes,Yes,False,False,False,True
35000,Praha 2,56,2,False,2,,Cihlová,Velmi dobrý,Osobní,Yes,Yes,True,False,False,True
25500,Praha 9,53,2,False,8,8.0,Cihlová,Novostavba,Osobní,Partially,Yes,True,False,False,True
17900,Praha 3,38,1,False,2,5.0,Cihlová,Velmi dobrý,Osobní,No,Yes,True,False,True,False
20900,Praha 10,55,2,False,2,4.0,Cihlová,Velmi dobrý,Osobní,Partially,No,True,False,False,False
20900,Praha 10,53,2,False,4,6.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,True,False,True,True
26900,Praha 10,87,3,False,4,5.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,True,False,True,False
16500,Praha 10,27,1,False,8,13.0,Panelová,Velmi dobrý,Osobní,No,Yes,False,False,False,False
18000,Praha 10,43,2,True,1,5.0,Cihlová,Velmi dobrý,Osobní,Partially,No,False,False,True,False
25000,Praha 5,46,3,False,3,3.0,Cihlová,Po rekonstrukci,Osobní,Yes,No,False,False,False,False
39900,Praha 1,76,3,True,2,7.0,Smíšená,Velmi dobrý,Osobní,No,Yes,False,False,False,False
79000,Praha 1,170,5,True,3,4.0,Smíšená,Velmi dobrý,Osobní,Partially,Unknown,False,True,False,False
75000,Praha 1,221,4,False,4,5.0,Smíšená,Velmi dobrý,Osobní,Yes,Unknown,False,False,False,False
32500,Praha 2,87,4,True,4,6.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,False
56000,Praha 3,96,3,False,3,,Cihlová,Po rekonstrukci,Osobní,Unknown,Unknown,False,False,False,False
22500,Praha 3,39,1,False,6,,Cihlová,Po rekonstrukci,Osobní,Unknown,Unknown,False,False,False,False
38000,Praha 3,69,2,False,6,,Cihlová,Po rekonstrukci,Osobní,Unknown,Unknown,False,True,False,False
44000,Praha 2,96,3,False,6,7.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,True,False,False,False
24000,Praha 5,68,3,True,2,,Cihlová,Dobrý,Osobní,No,No,True,False,False,False
35990,Praha 3,100,4,True,3,,Cihlová,Velmi dobrý,Osobní,Partially,Yes,True,True,False,False
46056,Praha 2,96,3,False,2,,Smíšená,Velmi dobrý,Osobní,Yes,Yes,False,False,False,True
90000,Praha 1,178,4,False,3,,Smíšená,Velmi dobrý,Osobní,Yes,Yes,False,True,False,False
34990,Praha 5,84,3,False,0,,Cihlová,Novostavba,Osobní,Partially,Yes,True,True,False,False
25000,Praha 10,60,2,False,12,,Smíšená,Velmi dobrý,Osobní,No,Yes,False,False,True,True
110000,Praha 6,129,4,False,5,,Cihlová,Velmi dobrý,Osobní,Unknown,Yes,False,True,True,False
17990,Praha 9,52,3,True,3,,Cihlová,Velmi dobrý,Osobní,Partially,Yes,False,False,True,False
24000,Praha 7,69,2,False,3,,Cihlová,Velmi dobrý,Osobní,Unknown,Yes,False,False,False,False
29200,Praha 6,59,2,False,0,,Cihlová,Novostavba,Osobní,No,Unknown,False,False,True,False
26500,Praha 8,39,3,True,1,5.0,Cihlová,Po rekonstrukci,Osobní,Yes,Unknown,False,False,False,False
21000,Praha 5,38,1,False,4,,Cihlová,Po rekonstrukci,Osobní,No,Yes,False,False,True,False
20800,Praha 7,35,1,False,8,9.0,Smíšená,Velmi dobrý,Osobní,No,Yes,True,False,False,False
30000,Praha 6,82,3,False,1,3.0,Cihlová,Velmi dobrý,Osobní,No,Yes,True,True,True,False
35000,Praha 5,84,3,True,1,,Cihlová,Velmi dobrý,Osobní,Yes,Yes,True,False,False,False
46500,Praha 3,109,4,False,8,,Smíšená,Novostavba,Osobní,Yes,Unknown,True,True,False,True
30000,Praha 1,74,3,False,3,4.0,Cihlová,Velmi dobrý,Osobní,Yes,No,False,False,False,False
24000,Praha 9,53,2,False,4,,Smíšená,Novostavba,Osobní,Unknown,Unknown,True,False,True,True
28000,Praha 10,82,3,False,2,7.0,Cihlová,Novostavba,Osobní,Yes,Unknown,True,False,False,False
22500,Praha 3,42,2,False,1,1.0,Cihlová,Po rekonstrukci,Osobní,Unknown,Unknown,False,False,False,False
15000,Praha 4,29,1,False,1,6.0,Cihlová,Velmi dobrý,Osobní,Yes,Unknown,False,False,False,False
22000,Praha 10,51,2,False,4,,Cihlová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,True
16800,Praha 10,44,3,True,5,6.0,Cihlová,Velmi dobrý,Osobní,No,Unknown,False,False,False,False
21500,Praha 8,41,1,False,4,11.0,Cihlová,Novostavba,Osobní,Yes,Yes,True,False,False,False
19999,Praha 2,64,2,False,4,5.0,Cihlová,Velmi dobrý,Osobní,Yes,Unknown,False,False,True,False
26000,Praha 2,91,2,False,4,6.0,Cihlová,Velmi dobrý,Osobní,No,Yes,False,False,False,False
24490,Praha 6,45,2,False,3,7.0,Cihlová,Po rekonstrukci,Osobní,No,Yes,False,False,True,False
38816,Praha 1,78,3,True,4,7.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,False
36990,Praha 8,49,2,False,7,8.0,Cihlová,Novostavba,Osobní,No,Yes,True,True,True,True
31500,Praha 3,69,2,False,3,15.0,Cihlová,Novostavba,Osobní,Yes,Yes,False,True,False,False
18900,Praha 3,34,1,False,3,15.0,Smíšená,Novostavba,Osobní,Yes,Yes,False,True,True,False
23000,Praha 3,42,2,False,6,6.0,Smíšená,Velmi dobrý,Osobní,Unknown,Yes,False,False,True,False
21500,Praha 5,57,2,False,6,7.0,Skeletová,Novostavba,Osobní,No,Yes,True,False,False,True
27900,Praha 3,57,2,False,4,5.0,Cihlová,Velmi dobrý,Osobní,No,Yes,False,False,False,False
26000,Praha 2,60,2,False,3,7.0,Cihlová,Velmi dobrý,Osobní,Yes,No,False,False,False,False
19000,Praha 5,32,1,False,5,,Cihlová,Dobrý,Osobní,Unknown,Unknown,False,False,False,False
45000,Praha 2,116,3,False,6,,Cihlová,Po rekonstrukci,Osobní,No,Yes,False,False,False,False
41000,Praha 3,130,3,False,4,13.0,Smíšená,Velmi dobrý,Osobní,Yes,Yes,False,True,True,True
20000,Praha 8,55,3,True,2,13.0,Panelová,Velmi dobrý,Osobní,Partially,Yes,True,False,False,False
14000,Praha 6,20,1,False,2,4.0,Cihlová,Novostavba,Osobní,No,Unknown,False,False,False,False
41630,Praha 5,112,4,False,8,8.0,Smíšená,Novostavba,Osobní,Unknown,Yes,False,True,False,False
